"account_id","post_id","Category","Page","Post.URL","Date.Published","Post.Type","Rating","Debate","share_count","reaction_count","comment_count"
62317591679,10153847709491680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153847709491680","2016-09-21","video","mostly true","",22,185,40
219367258105115,1284896004885563,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1284896004885563","2016-09-21","link","mostly true","",27,177,98
346937065399354,1245155205577531,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1245155205577531","2016-09-19","photo","mostly true","",26696,33959,1762
146422995398181,1448881151819019,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1448881151819019","2016-09-21","link","mixture of true and false","",667,1095,113
346937065399354,1245867855506266,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1245867855506266","2016-09-19","link","mostly true","",2460,4723,825
135665053303678,553000608236785,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/553000608236785","2016-09-23","link","mostly true","",74,112,28
146422995398181,1447567931950341,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1447567931950341","2016-09-19","link","mostly true","",1935,4933,444
440106476051475,1249121558483292,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1249121558483292","2016-09-22","link","mostly false","",1670,2359,870
184096565021911,1036296946468531,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1036296946468531","2016-09-20","link","mostly true","",31,170,97
389658314427637,1540800372646753,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540800372646753","2016-09-27","photo","mostly true","yes",1819,9235,160
135665053303678,551518398385006,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/551518398385006","2016-09-19","link","mixture of true and false","",18,32,12
346937065399354,1245904742169244,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1245904742169244","2016-09-20","photo","no factual content","",18396,95902,3754
114517875225866,1465109400166700,"left","The Other 98%","https://www.facebook.com/TheOther98/posts/1465109400166700","2016-09-21","photo","no factual content","",22469,26866,571
219367258105115,1290246801017150,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290246801017150","2016-09-26","link","mostly true","",20,61,113
62317591679,10153861363381680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153861363381680","2016-09-26","video","mostly true","yes",40,978,144
389658314427637,1533113463415444,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1533113463415444","2016-09-19","link","mostly true","",21,111,11
440106476051475,1247473121981469,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1247473121981469","2016-09-21","link","mixture of true and false","",137,265,37
389658314427637,1532698746790249,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1532698746790249","2016-09-19","link","mostly true","",5434,7211,3667
219367258105115,1284618111580019,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1284618111580019","2016-09-21","link","mostly true","",75,819,760
62317591679,10153859022796680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153859022796680","2016-09-26","link","mostly true","",458,2936,113
146422995398181,1448516865188781,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1448516865188781","2016-09-20","link","mostly true","",691,1597,390
114517875225866,1464788400198800,"left","The Other 98%","https://www.facebook.com/TheOther98/posts/1464788400198800","2016-09-21","video","mostly true","",1192,2412,418
135665053303678,554127778124068,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554127778124068","2016-09-27","photo","no factual content","",1209,1278,102
219367258105115,1290552067653290,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290552067653290","2016-09-26","video","mostly true","yes",104,832,343
219367258105115,1284072898301207,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1284072898301207","2016-09-21","link","mostly true","",63,313,138
62317591679,10153850763701680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153850763701680","2016-09-23","link","mostly true","",65,220,18
114517875225866,1464969680180672,"left","The Other 98%","https://www.facebook.com/TheOther98/posts/1464969680180672","2016-09-21","photo","mostly true","",3484,14023,236
219367258105115,1286155644759599,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1286155644759599","2016-09-23","link","mostly true","",25,200,92
219367258105115,1291874880854342,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1291874880854342","2016-09-27","link","mostly true","",43,452,305
346937065399354,1247756578650727,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1247756578650727","2016-09-21","photo","no factual content","",36493,49186,2478
184096565021911,1041172582647634,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041172582647634","2016-09-26","link","mostly true","",7,19,5
135665053303678,552599881610191,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/552599881610191","2016-09-22","photo","no factual content","",431,499,18
346937065399354,1252823384810713,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1252823384810713","2016-09-26","video","no factual content","",246246,154683,20576
346937065399354,1247579028668482,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1247579028668482","2016-09-21","link","mostly true","",6914,22360,1058
114517875225866,1471213142889659,"left","The Other 98%","https://www.facebook.com/TheOther98/posts/1471213142889659","2016-09-26","photo","no factual content","",NA,14736,604
114517875225866,1462696813741292,"left","The Other 98%","https://www.facebook.com/TheOther98/posts/1462696813741292","2016-09-19","link","mostly true","",4030,24066,331
62317591679,10153862266756680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153862266756680","2016-09-27","link","mostly true","yes",41,237,25
135665053303678,552599694943543,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/552599694943543","2016-09-22","photo","mixture of true and false","",17586,5662,628
184096565021911,1037352739696285,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1037352739696285","2016-09-21","link","mostly true","",1,9,11
135665053303678,554716558065190,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554716558065190","2016-09-27","link","mostly true","",100,224,27
389658314427637,1540537062673084,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540537062673084","2016-09-27","link","mostly true","",29,271,100
135665053303678,554503008086545,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554503008086545","2016-09-27","link","no factual content","",32,236,14
184096565021911,1041562635941962,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041562635941962","2016-09-26","photo","mostly true","yes",8,40,16
184096565021911,1041488579282701,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041488579282701","2016-09-26","video","mostly true","yes",7,36,13
62317591679,10153843903451680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153843903451680","2016-09-20","link","mostly true","",20,361,240
62317591679,10153862186506680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153862186506680","2016-09-27","link","mostly true","yes",53,362,34
114517875225866,1466136353397338,"left","The Other 98%","https://www.facebook.com/TheOther98/posts/1466136353397338","2016-09-22","photo","no factual content","",928,4225,197
346937065399354,1253085614784490,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1253085614784490","2016-09-26","link","mostly true","",1644,4769,263
135665053303678,554510678085778,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554510678085778","2016-09-27","link","mostly true","",12,48,53
219367258105115,1289461461095684,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1289461461095684","2016-09-26","link","mostly true","",9,71,65
184096565021911,1035456253219267,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1035456253219267","2016-09-19","link","mostly true","",8,29,14
114517875225866,1463039507040356,"left","The Other 98%","https://www.facebook.com/TheOther98/posts/1463039507040356","2016-09-20","link","mixture of true and false","",4338,18160,906
389658314427637,1536425696417554,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1536425696417554","2016-09-22","link","mixture of true and false","",2590,3037,481
114517875225866,1464653210212319,"left","The Other 98%","https://www.facebook.com/TheOther98/posts/1464653210212319","2016-09-21","video","mostly true","",NA,NA,NA
219367258105115,1282437811798049,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1282437811798049","2016-09-19","link","mostly true","",224,907,551
219367258105115,1283262835048880,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1283262835048880","2016-09-20","link","mostly true","",183,654,258
184096565021911,1035592746538951,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1035592746538951","2016-09-19","link","mostly true","",15,276,74
62317591679,10153840797346680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153840797346680","2016-09-19","link","mostly true","",6,54,11
184096565021911,1036514203113472,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1036514203113472","2016-09-20","link","mostly true","",NA,14,4
62317591679,10153861942616680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153861942616680","2016-09-27","link","mostly true","yes",1579,5525,1419
114517875225866,1462679840409656,"left","The Other 98%","https://www.facebook.com/TheOther98/posts/1462679840409656","2016-09-19","link","mostly true","",483,5317,101
389658314427637,1534739753252815,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1534739753252815","2016-09-21","link","mostly true","",1799,6845,2463
219367258105115,1284839921557838,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1284839921557838","2016-09-21","link","mostly true","",279,2409,537
62317591679,10153860728181680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153860728181680","2016-09-26","link","mostly true","",2,19,7
389658314427637,1535192106540913,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1535192106540913","2016-09-21","link","mixture of true and false","",77,178,18
219367258105115,1281774175197746,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1281774175197746","2016-09-19","link","mostly true","",75,404,310
219367258105115,1283436318364865,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1283436318364865","2016-09-20","link","mostly true","",20,164,87
184096565021911,1042353372529555,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1042353372529555","2016-09-27","video","mostly true","yes",13,138,50
135665053303678,553212381548941,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/553212381548941","2016-09-23","link","no factual content","",461,423,35
114517875225866,1467204653290508,"left","The Other 98%","https://www.facebook.com/TheOther98/posts/1467204653290508","2016-09-23","photo","no factual content","",163398,111962,2074
389658314427637,1540815555978568,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540815555978568","2016-09-27","photo","mixture of true and false","",8314,11684,101
135665053303678,554502974753215,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554502974753215","2016-09-27","link","mostly false","",22,18,5
62317591679,10153846438271680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153846438271680","2016-09-21","link","mostly true","",33,312,151
389658314427637,1532681383458652,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1532681383458652","2016-09-19","link","mostly true","",29,153,11
440106476051475,1248049411923840,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1248049411923840","2016-09-21","link","mostly false","",1581,2342,101
146422995398181,1446693125371155,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1446693125371155","2016-09-19","link","mostly true","",375,3015,88
184096565021911,1041832262581666,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041832262581666","2016-09-27","link","mostly true","yes",25,184,56
135665053303678,551519151718264,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/551519151718264","2016-09-19","photo","no factual content","",500,467,16
135665053303678,552071654996347,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/552071654996347","2016-09-20","link","mixture of true and false","",31,91,4
346937065399354,1253137848112600,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1253137848112600","2016-09-27","photo","no factual content","yes",14302,29127,864
135665053303678,552055944997918,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/552055944997918","2016-09-20","link","mostly false","",32,66,42
135665053303678,551844801685699,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/551844801685699","2016-09-20","photo","no factual content","",2153,2679,58
184096565021911,1038777582887134,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1038777582887134","2016-09-23","link","mostly true","",20,108,46
389658314427637,1535207366539387,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1535207366539387","2016-09-21","link","mostly true","",843,1408,436
389658314427637,1535406226519501,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1535406226519501","2016-09-21","link","mostly true","",10,82,7
135665053303678,554597891410390,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554597891410390","2016-09-27","link","mostly true","",15,26,6
219367258105115,1283027511739079,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1283027511739079","2016-09-20","link","mostly true","",39,270,182
62317591679,10153859309321680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153859309321680","2016-09-26","link","mostly true","",24,205,35
62317591679,10153850631691680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153850631691680","2016-09-22","link","mostly true","",21,335,49
219367258105115,1284361938272303,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1284361938272303","2016-09-21","link","mostly true","",153,505,415
114517875225866,1472332886111018,"left","The Other 98%","https://www.facebook.com/TheOther98/posts/1472332886111018","2016-09-27","video","no factual content","yes",3387,4751,761
135665053303678,554510084752504,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554510084752504","2016-09-27","photo","no factual content","",836,1030,22
219367258105115,1282958578412639,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1282958578412639","2016-09-20","photo","no factual content","",3,28,61
184096565021911,1037167203048172,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1037167203048172","2016-09-21","link","mostly true","",4,52,18
135665053303678,552216024981910,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/552216024981910","2016-09-21","link","mixture of true and false","",4,31,27
62317591679,10153863171886680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153863171886680","2016-09-27","video","mostly true","yes",82,468,165
62317591679,10153848754321680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153848754321680","2016-09-22","link","mostly true","",9,45,27
62317591679,10153859049051680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153859049051680","2016-09-26","link","mostly true","",419,1111,518
184096565021911,1041201762644716,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041201762644716","2016-09-26","video","no factual content","",39,109,31
62317591679,10153849205376680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153849205376680","2016-09-22","link","mostly true","",358,941,505
389658314427637,1534275973299193,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1534275973299193","2016-09-20","link","mixture of true and false","",326,638,281
62317591679,10153859593866680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153859593866680","2016-09-26","link","mostly true","",24,182,95
184096565021911,1037749336323292,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1037749336323292","2016-09-22","link","mostly true","",9,111,30
440106476051475,1249041701824611,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1249041701824611","2016-09-22","link","mixture of true and false","",5817,5148,186
135665053303678,552439798292866,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/552439798292866","2016-09-21","link","mixture of true and false","",98,124,26
62317591679,10153850099196680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153850099196680","2016-09-22","link","mostly true","",5,31,21
62317591679,10153850782621680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153850782621680","2016-09-23","link","mostly true","",202,2826,162
135665053303678,551828608353985,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/551828608353985","2016-09-20","link","mixture of true and false","",106,79,14
62317591679,10153861369491680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153861369491680","2016-09-26","link","mostly true","",411,5404,187
135665053303678,551828545020658,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/551828545020658","2016-09-20","link","no factual content","",10,19,9
389658314427637,1536254529768004,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1536254529768004","2016-09-22","link","mixture of true and false","",521,3296,118
146422995398181,1456879957685805,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1456879957685805","2016-09-27","link","mostly true","",2188,4154,321
114517875225866,1463351953675778,"left","The Other 98%","https://www.facebook.com/TheOther98/posts/1463351953675778","2016-09-20","photo","no factual content","",23015,43279,981
440106476051475,1246565388738909,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1246565388738909","2016-09-19","link","mixture of true and false","",981,6376,384
184096565021911,1035430716555154,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1035430716555154","2016-09-19","link","mostly true","",7,62,64
346937065399354,1253880764704975,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1253880764704975","2016-09-27","video","mostly true","yes",2,40931,6032
146422995398181,1449004081806726,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1449004081806726","2016-09-21","link","mostly true","",9243,8634,881
62317591679,10153847645156680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153847645156680","2016-09-21","video","mostly true","",7,33,7
389658314427637,1535279636532160,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1535279636532160","2016-09-21","link","mostly true","",12,28,12
389658314427637,1532911963435594,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1532911963435594","2016-09-19","link","mixture of true and false","",252,680,145
184096565021911,1038636096234616,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1038636096234616","2016-09-23","link","mostly true","",9,107,21
62317591679,10153844060536680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153844060536680","2016-09-20","link","mostly true","",180,1892,269
389658314427637,1533684746691649,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1533684746691649","2016-09-20","link","mixture of true and false","",29,59,30
135665053303678,552571698279676,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/552571698279676","2016-09-22","photo","mostly false","",980,1509,59
135665053303678,554504641419715,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554504641419715","2016-09-27","link","mostly true","",14,19,1
62317591679,10153850716636680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153850716636680","2016-09-23","link","mostly true","",143,428,67
184096565021911,1042315892533303,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1042315892533303","2016-09-27","link","mostly true","yes",65,461,90
62317591679,10153851867521680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153851867521680","2016-09-23","link","mostly true","",6,31,24
62317591679,10153841391646680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153841391646680","2016-09-19","video","mostly true","",18,65,54
184096565021911,1036245469807012,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1036245469807012","2016-09-20","video","mostly true","",24,211,46
389658314427637,1540814195978704,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540814195978704","2016-09-27","photo","no factual content","",37867,30610,719
62317591679,10153847508461680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153847508461680","2016-09-21","link","mostly true","",11,83,27
135665053303678,554503064753206,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554503064753206","2016-09-27","link","mostly true","",2,23,3
219367258105115,1290309281010902,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290309281010902","2016-09-26","link","mostly true","",29,175,92
146422995398181,1449772355063232,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1449772355063232","2016-09-21","link","mostly true","",255,1329,79
146422995398181,1447573508616450,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1447573508616450","2016-09-19","link","mostly true","",261,931,365
62317591679,10153851502376680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153851502376680","2016-09-23","link","mostly true","",652,4828,249
184096565021911,1037243109707248,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1037243109707248","2016-09-21","link","mostly true","",4,27,12
184096565021911,1041531655945060,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041531655945060","2016-09-26","link","mostly true","yes",22,175,67
146422995398181,1446522352054899,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1446522352054899","2016-09-19","link","mostly true","",130,1032,382
389658314427637,1535421029851354,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1535421029851354","2016-09-21","link","mixture of true and false","",147,488,134
219367258105115,1283484068360090,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1283484068360090","2016-09-20","link","mostly true","",41,340,533
346937065399354,1253004251459293,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1253004251459293","2016-09-26","photo","mostly true","yes",4573,20892,354
135665053303678,553105428226303,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/553105428226303","2016-09-23","link","no factual content","",70,185,40
146422995398181,1449996281707506,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1449996281707506","2016-09-21","link","mostly true","",1742,3394,431
389658314427637,1534500893276701,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1534500893276701","2016-09-21","link","mixture of true and false","",62,577,16
389658314427637,1539758222750968,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1539758222750968","2016-09-26","photo","no factual content","",8634,14160,201
62317591679,10153861700111680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153861700111680","2016-09-26","video","mostly true","yes",584,1201,197
135665053303678,554504534753059,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554504534753059","2016-09-27","link","mostly false","",1456,1071,116
135665053303678,554657358071110,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554657358071110","2016-09-27","link","mostly false","yes",380,568,47
389658314427637,1533245070068950,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1533245070068950","2016-09-19","link","mixture of true and false","",2361,3757,823
219367258105115,1285323381509492,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1285323381509492","2016-09-22","link","mostly true","",136,685,208
135665053303678,553010994902413,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/553010994902413","2016-09-23","link","mixture of true and false","",75,201,17
62317591679,10153860062136680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153860062136680","2016-09-26","link","mostly true","",9,59,3
219367258105115,1285962054778958,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1285962054778958","2016-09-22","link","mostly true","",13,114,194
389658314427637,1539330632793727,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1539330632793727","2016-09-26","link","mostly true","",299,628,302
135665053303678,553592491510930,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/553592491510930","2016-09-26","link","mostly true","",42,169,6
346937065399354,1253027368123648,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1253027368123648","2016-09-26","photo","mostly true","yes",26036,39811,1196
346937065399354,1252757754817276,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1252757754817276","2016-09-26","link","mostly true","",4421,7729,831
219367258105115,1285224471519383,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1285224471519383","2016-09-22","link","mostly true","",315,1499,361
219367258105115,1291607187547778,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1291607187547778","2016-09-27","link","mostly true","",198,1891,266
135665053303678,551972521672927,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/551972521672927","2016-09-20","link","no factual content","",36,83,2
389658314427637,1533505773376213,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1533505773376213","2016-09-19","link","mixture of true and false","",87,707,24
389658314427637,1533767940016663,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1533767940016663","2016-09-20","link","mostly true","",302,1004,432
62317591679,10153851939481680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153851939481680","2016-09-23","link","mostly true","",37,98,41
346937065399354,1249949455098106,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1249949455098106","2016-09-23","link","mixture of true and false","",3640,7812,554
389658314427637,1534388073287983,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1534388073287983","2016-09-20","link","mixture of true and false","",401,943,87
114517875225866,1470805562930417,"left","The Other 98%","https://www.facebook.com/TheOther98/posts/1470805562930417","2016-09-26","link","no factual content","yes",229,984,100
389658314427637,1541392902587500,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1541392902587500","2016-09-27","link","mostly true","",195,376,12
219367258105115,1286794198029077,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1286794198029077","2016-09-23","link","mostly true","",186,904,606
219367258105115,1290490284326135,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290490284326135","2016-09-26","photo","no factual content","yes",68,219,166
219367258105115,1285864978121999,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1285864978121999","2016-09-22","link","mostly true","",21,237,160
440106476051475,1248162231912558,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1248162231912558","2016-09-21","link","mostly true","",502,934,134
219367258105115,1284875161554314,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1284875161554314","2016-09-21","link","mostly true","",31,377,103
219367258105115,1285657511476079,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1285657511476079","2016-09-22","link","mostly true","",17,98,160
146422995398181,1446716095368858,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1446716095368858","2016-09-19","link","mostly true","",557,1597,225
219367258105115,1282620601779770,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1282620601779770","2016-09-19","link","mixture of true and false","",403,2518,389
184096565021911,1035451683219724,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1035451683219724","2016-09-19","link","mostly true","",7,39,6
219367258105115,1290868374288326,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290868374288326","2016-09-27","link","mostly true","yes",30,390,196
62317591679,10153844396341680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153844396341680","2016-09-20","link","mostly true","",48,577,140
184096565021911,1038577226240503,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1038577226240503","2016-09-23","link","mostly true","",22,115,10
219367258105115,1289701981071632,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1289701981071632","2016-09-26","link","mostly true","",100,357,162
346937065399354,1252671111492607,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1252671111492607","2016-09-26","photo","no factual content","",17487,37960,799
62317591679,10153859635511680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153859635511680","2016-09-26","link","mostly true","",167,866,80
146422995398181,1446625628711238,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1446625628711238","2016-09-19","link","mixture of true and false","",991,3087,313
146422995398181,1451988724841595,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1451988724841595","2016-09-23","link","mostly true","",5028,4650,660
346937065399354,1247571215335930,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1247571215335930","2016-09-21","link","mostly true","",3951,7111,1621
